player id,pp
346328,6751.097
352328,9487.404
355560,1444.9008
355867,116.623146
356183,601.6827
356562,32.966793
356730,8137.044
356827,289.33334
357231,1765.6185
357327,1372.8884
357556,383.9181
357892,408.30643
358287,7073.3447
358327,295.74384
358670,457.84634
360552,9723.507
365183,15.552074
365520,323.4962
365831,186.02284
366082,164.11195
366463,104.890305
366750,434.31787
368117,7590.5806
369435,8535.813
370728,591.2862
371128,84.51486
371445,131.30954
371546,8050.115
371657,192.05286
371954,291.1158
371961,9298.537
372308,73.93409
373320,7668.4688
375143,6752.076
377473,7884.327
380836,7929.904
382095,7285.901
382908,0.49529102
383228,395.93185
383560,1622.1903
383904,166.59804
384003,7246.2646
384259,83.54818
384596,70.36074
385069,9403.872
398097,7502.632
401815,7933.611
405034,696.4052
405593,2356.9136
405896,205.46545
406265,148.71274
406794,690.7404
407184,57.03853
407769,7301.6323
408088,9847.26
409145,2.3986113
409647,894.9145
409747,6904.612
409870,103.82351
410168,5427.7085
410238,7787.471
410639,612.2914
410940,133.03287
414427,8631.961
417128,165.8514
417431,6847.8228
417577,889.96954
417891,373.81625
418321,856.9507
418671,397.56583
418987,1733.7338
419705,6794.2153
419954,9243.734
423548,6993.1104
423688,6830.749
425513,8811.311
427355,8730.585
431594,6824.468
433555,50.76124
433958,513.6765
434301,158.14793
434479,9109.818
434679,239.72891
435150,911.8047
435599,248.78773
439917,744.4792
439932,7776.712
440323,13.71773
440581,27.602362
440965,3398.2446
441333,322.0783
441380,7075.988
441765,516.5564
443377,8413.242
445299,7257.132
447472,8783.583
447516,7681.522
447813,6723.185
448248,6679.1943
448316,7866.5825
449541,174.01807
450160,363.37677
450439,717.0802
450849,373.0446
451335,124.7222
451552,8260.984
451779,114.36227
451786,7739.6523
452514,7029.696
453226,8054.087
456645,834.30115
456788,7979.4966
457018,1375.4521
457399,321.26382
457838,369.79776
458101,543.4212
458224,2290.0288
458679,453.1487
458798,1467.376
459076,319.88907
459130,7016.2524
459439,547.3893
459784,26.846655
460133,123.42317
461720,10092.37
462601,12008.918
462967,141.11743
463485,18.617334
463777,82.32497
463924,6839.859
464124,401.06064
464203,11200.65
464620,459.07962
464677,6975.7563
464841,410.37643
464997,194.48877
465389,1328.824
465759,2469.1794
466098,450.0254
466480,1228.9271
466736,6950.441
466873,715.94006
467010,7563.2676
467759,7281.8594
469202,7513.931
469808,7064.1973
471554,6979.689
473891,514.394
474372,539.887
474682,774.9197
475038,998.85156
475525,239.0939
476111,31.258572
476861,7085.14
477113,28.819391
477704,6522.174
478067,1298.9343
478358,3581.6543
478951,313.7885
479331,7315.182
479490,23.910316
480984,7340.003
482120,7265.448
483523,7633.967
486012,1020.5327
486110,86.79858
486473,1066.0629
486612,1054.6515
486788,313.82947
487168,247.8682
487295,400.08945
487699,117.37216
487781,1052.5994
487985,10465.148
488222,263.51578
488354,178.00749
492699,9388.401
493719,26.275543
494131,74.70445
494522,138.7565
494941,473.03125
494970,8100.1387
495337,804.0418
495841,882.2061
496387,7903.868
501804,849.1791
502101,164.71169
502433,55.435444
502863,496.88315
502885,7588.7393
503288,136.93695
503749,5552.093
504657,7443.3022
509119,8099.3447
512319,8962.766
513269,54.77096
513870,407.2934
514208,33.563793
514674,98.52152
515080,133.6414
515129,1040.0276
515658,782.0541
515710,140.1803
516031,216.01305
516385,8.760836
516844,391.01306
517360,1011.6213
519337,6764.3853
519406,6829.5376
521841,6830.198
523119,631.60626
523667,2930.4114
524097,714.96643
524617,755.9493
524972,2889.6577
525495,5232.03
526851,10111.567
527628,630.6583
527937,165.37357
528066,6920.9585
528252,6976.97
528397,345.5672
528881,6782.393
528884,1129.4238
529036,6870.813
529481,124.854675
530851,6633.811
532488,7276.279
534818,7449.8906
537084,10671.414
537919,7353.078
542069,208.93396
542609,16.343601
542886,110.69671
543325,547.0266
543839,89.41041
544217,25.036205
544380,265.51392
544879,344.56577
545288,556.98676
545715,1634.746
546077,970.9629
546690,552.9768
546913,3035.7976
547475,575.8395
547853,787.98553
548250,7362.705
548338,493.80472
548811,456.41458
549219,302.62436
549954,6753.2427
551450,8633.117
552239,2584.1084
552765,204.33719
553187,205.42206
553677,349.07
554587,1330.6641
556012,8069.576
557197,10063.028
559998,10169.46
560228,8834.314
564256,6752.496
566958,6801.4263
568444,63.121685
568950,2239.1304
569345,179.10857
569798,449.2136
570042,7429.7236
570187,2470.827
570866,164.41122
572948,7512.4624
573722,7049.351
575795,11900.435
578943,7650.324
579370,8907.132
583765,6892.157
584053,153.12677
584676,134.3687
585117,495.30487
585595,1074.6554
586043,5.780437
586472,493.14804
586750,111.51296
587456,461.44968
587737,7643.8574
587842,273.36548
588294,4677.718
588804,1105.7935
589249,1117.7455
589462,8324.571
589550,8795.05
589692,3678.6624
590154,469.83438
590638,255.13538
591232,151.94434
591758,8.19455
592034,8008.3877
592298,343.59076
592971,9113.244
593887,7056.7183
597516,7554.455
598768,780.8784
599451,34.141502
599685,3433.901
599761,1125.656
599819,99.000465
600036,457.2486
600254,78.99303
600278,250.36105
600489,667.1241
600759,180.20912
601057,5062.5044
601353,161.95055
601566,2.0137126
601721,3095.4294
602315,3505.2388
602760,7830.1406
602780,103.7752
603272,975.40607
603818,113.82461
604322,76.38688
606231,6869.481
606544,9608.082
607979,7634.447
608277,7561.752
610462,6678.956
612898,11667.583
613207,7752.4585
613953,9113.83
614138,7446.61
615442,7884.9526
616034,7207.7007
617073,7689.9824
617194,7144.494
618549,7392.582
618800,7464.6646
621553,7364.3545
621733,1052.3512
622304,669.4651
622485,8547.094
622681,2293.7268
623240,156.87717
623712,560.5044
624194,1125.8026
625429,8186.494
625949,6716.5425
625988,9096.711
626367,7850.711
627701,160.7319
628168,133.98369
628291,2908.4238
628633,6651.524
628681,495.2603
628761,451.99133
629047,43.40921
629063,294.4836
629491,24.756521
629494,256.7514
629717,10232.134
629971,12.07898
630011,73.95686
630436,1814.0895
632393,7111.6616
634010,7105.571
637168,9381.238
640575,6787.3857
640611,7088.8574
641586,7897.6924
643166,9.476176
643899,69.19008
644214,3148.6455
644778,378.0018
645293,240.8205
645568,6719.678
645769,203.45366
646264,6750.284
646643,7255.4067
647309,7100.0
648343,6928.991
648462,8984.393
648613,9521.972
649419,6672.863
649733,7128.5503
651307,8212.013
651630,320.95502
652389,92.687126
652457,12106.687
652747,6779.326
652788,116.16355
653335,195.94757
653911,133.4192
654098,8319.371
654296,8172.3364
654373,1256.1123
655545,7379.012
655976,7879.93
657404,8326.651
658494,9217.704
660311,8509.358
663657,6866.54
665367,10276.104
665730,6969.0044
668365,21.430624
668943,540.41296
669293,3473.2993
669808,7643.8975
669897,29.293848
670284,841.05646
670853,1050.2354
671747,6920.736
672726,8529.578
672840,7978.6553
673060,6688.16
673214,7422.113
673549,7694.812
675132,8422.252
675732,503.2114
676188,10401.011
676341,302.45065
676807,100.30677
676857,8046.2144
677375,108.05146
677876,2451.2925
678455,821.02386
679524,6639.445
680542,21.127047
681035,92.63012
681334,2713.7156
681800,614.0515
682322,205.08813
682826,486.1205
683363,7302.9614
683542,276.3296
683791,7676.9023
684277,319.3108
684433,9545.616
684594,390.27753
684994,182.62689
685408,2241.2815
685943,3052.0042
686093,8812.518
686819,1501.3213
687325,6968.179
687519,185.79529
687857,3178.0913
688408,3631.9622
688942,943.50165
689882,6797.5996
689997,7688.5527
691229,7077.5723
692367,7615.809
694017,1339.1859
694114,8095.049
694480,7457.073
694688,254.72455
694955,8136.5063
695086,286.24347
695587,425.15002
695947,2410.2043
696104,127.09067
696321,3899.5645
696538,9.4168005
696746,1060.0447
697329,3571.3645
697573,7127.54
697783,8486.454
697843,9398.158
697850,300.02914
698085,7049.3276
699722,1553.8324
700399,356.93997
700909,1316.4854
701303,21.64475
701746,2868.37
702339,1006.12067
702959,7039.056
703036,52.61051
703546,97.00331
703996,957.52844
704047,6812.1714
704527,251.66815
705013,246.7997
705657,663.6695
707242,10212.572
709410,807.3674
709909,144.85065
710297,39.473812
710940,150.60109
711388,812.3608
711571,974.0282
711664,7655.5977
711991,121.65373
712031,122.30251
712380,8611.779
712539,120.50411
712923,6717.969
712983,194.49031
713266,10414.048
713610,1655.0131
718454,12881.255
723565,8800.631
724060,6814.686
726836,7403.2793
727116,31.779146
727757,279.298
728153,36.44496
728616,1201.5687
729155,1576.273
729632,6831.797
729773,682.1439
730894,185.43408
731642,442.25397
732070,414.46133
732588,499.44547
733232,1214.8708
733741,10.005715
733878,9566.278
735289,6737.6797
735484,138.57669
736138,136.7202
736594,752.0349
737109,81.15639
737700,771.64545
738387,1591.024
738653,6715.619
741613,7125.9844
742980,7096.304
746866,7629.8623
750382,7159.122
751834,7505.8228
751908,7791.6216
753029,844.0521
753745,657.16077
754176,377.23547
754186,28.053705
754565,14824.217
754704,4651.691
754792,7192.1147
754831,76.77832
755293,759.5572
755361,185.09222
755968,204.12436
755979,4238.9634
756068,10548.853
756273,8638.185
756407,831.36707
757038,7520.3296
757054,393.41818
759895,6744.5464
760389,7606.3965
761968,7867.294
765143,808.4662
765786,207.32791
766273,165.80424
766468,6892.0767
766813,1935.6675
767357,252.73819
767988,267.33185
768872,6775.36
771635,8170.9136
772107,7402.24
772295,7030.07
774275,97.75706
774874,82.01037
775242,99.17624
775861,1355.3011
776438,86.62261
776954,84.22521
778090,6918.2715
778456,8091.779
780865,52.048557
781543,615.9989
782044,671.84564
782605,1340.9833
782633,7952.7676
783135,78.75702
783706,617.58
786579,9275.585
787368,6656.707
787576,7536.8594
789221,564.6962
789922,297.0471
790216,8444.279
791477,7667.139
792049,10.87151
792083,196.32788
792176,6940.232
792752,2517.093
792788,224.91019
793153,336.6067
793186,175.49974
793736,813.3888
793794,554.0414
794266,672.27295
794301,60.784077
795050,2155.2166
795077,262.02524
796613,8078.997
799102,7311.372
799218,8193.663
803766,8443.421
804077,403.17398
804878,165.58366
805364,286.1581
806010,669.6989
806541,1077.7462
807285,86.416794
809793,6988.348
809832,6748.0425
809983,9599.597
812814,7017.378
814328,6813.7705
815706,6778.9565
817840,7415.139
818633,7699.052
819779,2648.622
820479,994.42285
820994,226.74701
821636,114.88562
822263,220.87521
822827,1019.08374
827563,8446.415
828442,6703.678
832444,109.77994
834377,7094.423
834399,7818.852
844815,10052.94
846038,10302.51
849161,7406.6787
849626,183.10136
850279,120.797066
850768,76.15498
851285,796.3687
851872,5040.719
852440,2219.395
857655,6887.109
858254,7122.7285
859049,7364.6533
862434,7044.0513
863544,6636.752
864491,7143.251
865010,1587.7183
865724,6826.4736
865738,659.63544
866194,609.3485
866872,462.85837
867484,366.39365
867846,7191.998
868075,791.3368
870242,6994.9453
872403,104.67538
873181,3793.6418
873662,28.434595
873961,7163.4336
874309,179.99821
874865,66.802155
875541,4661.639
877131,7645.24
882640,6771.0537
887532,307.17984
887811,941.64355
888342,289.79477
888583,2083.4834
888884,127.6222
889099,119.25478
889150,6852.81
889446,84.10305
889474,7707.138
889749,520.5888
890063,131.46695
890368,57.582634
890793,42.60342
891087,96.08399
891162,797.2303
891945,175.79716
892507,69.52923
892849,6635.2563
893070,447.2841
893620,38.55026
894340,2566.3809
895393,7638.0684
895581,9876.654
899471,182.14058
900278,823.5094
900501,2.131624
900745,1283.9868
901250,1.408808
901393,273.28366
901849,212.67607
902137,26.302902
902574,1227.2483
902798,107.14654
903107,40.135838
903167,10188.488
903714,552.9375
903978,10776.168
904872,411.04507
905723,162.91321
906094,439.2459
906269,259.3419
906609,7591.4897
906783,185.49876
906873,832.8081
907329,1795.7169
907401,128.43945
907873,142.06729
907936,41.01335
908413,192.20589
909006,213.08994
909745,7280.8906
910779,7659.7456
912627,8423.687
914004,7930.0483
915319,8307.98
916415,6766.9277
916693,7833.009
924119,7487.762
925170,6768.973
925634,7880.579
926370,8463.361
926614,10669.51
927490,8063.937
927854,6754.916
930825,7655.442
932342,7236.376
933805,73.84951
934550,220.21068
935067,149.12682
935738,282.98788
938409,7303.862
939213,9626.995
940528,6747.7666
940697,179.50081
940964,8357.344
941420,482.88745
941878,41.255653
942483,1000.0454
942748,8545.319
942775,3788.7593
943066,360.9086
943521,7437.455
943549,156.65506
943620,458.60355
943962,147.8826
944036,541.266
944654,66.39526
944685,7743.203
944905,938.26556
945253,387.9147
945367,299.8264
945782,62.312824
945866,14.136193
946564,96.95375
946990,10116.61
947176,19.03397
948713,10894.191
949804,6957.067
951711,7151.6587
953405,6778.327
954557,11370.597
957064,6934.4854
957635,7006.1855
957746,6969.7466
959282,3400.9119
959763,11010.446
959784,1337.2317
960298,7.7169867
960620,10120.081
960901,176.46043
964163,103.42346
965144,430.12683
965354,7712.8813
965580,125.478874
966173,128.03441
966862,485.65186
967399,75.53481
967501,6990.451
972006,6670.197
972079,2057.8462
972877,133.18571
972949,7791.2812
973172,7478.8604
973250,3569.0803
973917,52.806747
973981,7388.426
974488,32.22784
975113,120.762314
978707,9274.624
980294,6779.283
980956,6767.122
981591,7530.3267
982778,7314.2563
983149,8625.553
984109,7170.4907
984132,8650.339
985833,8563.887
988503,9867.867
989489,9397.029
992439,7138.6064
997489,7676.4814
998602,710.9856
999461,122.72026
999958,171.67645
1000625,236.43785
1001233,245.54932
1001900,799.0624
1002726,7545.3916
1002855,7044.444
1003104,8089.732
1003346,2734.846
1004204,2065.036
1004665,6859.1904
1004686,442.46796
1005385,26.937542
1005807,9631.847
1006071,226.36081
1006860,541.4371
1008703,7015.5503
1009285,7060.8013
1010468,7212.1387
1010722,6944.4966
1010756,7640.6787
1011629,7959.396
1011868,7726.9033
1014013,7285.2573
1014222,8378.295
1015633,7317.419
1017148,385.0771
1017696,27.442936
1018370,157.81502
1019036,201.0108
1019305,2324.3403
1019489,10410.137
1019724,289.89667
1020045,216.97841
1020422,2034.3702
1020524,155.3684
1021306,234.01106
1021315,55.672085
1021342,7542.7397
1021769,119.30594
1021876,131.0823
1021944,9432.326
1022115,6771.8506
1022177,7320.0776
1022469,118.608086
1022579,349.15308
1022587,7990.286
1022624,6657.24
1022958,7710.231
1023118,1823.5366
1023212,255.0509
1023420,9246.858
1023489,10654.188
1023768,267.2712
1023799,1152.6262
1024256,74.364365
1024868,104.95254
1025520,556.98456
1025587,8243.571
1026028,7376.343
1026109,204.83765
1028387,9828.3
1028683,9360.287
1028899,120.69326
1029761,38.483803
1030376,14.354318
1030696,10260.935
1031138,1213.7191
1031784,1322.0338
1032476,28.536308
1036441,7925.6543
1036630,7917.5303
1039064,7188.1455
1039519,693.7004
1040250,8471.849
1040306,71.58264
1040857,456.7653
1041525,210.35347
1041943,13009.329
1042204,228.79404
1042922,743.8654
1044158,2609.9138
1044469,2110.4668
1045012,254.60742
1045281,7497.7163
1045537,628.8821
1045626,71.77091
1045771,428.8157
1046168,1.8811353
1046560,9.478382
1046618,525.9162
1047040,138.43779
1047318,1871.0533
1047395,324.4359
1047781,1795.6533
1047885,540.9797
1048013,113.5186
1048423,9108.121
1048749,383.8829
1049467,6694.563
1049678,557.24005
1049999,10119.634
1050953,7215.343
1055634,8530.2705
1056329,6689.248
1057782,8511.323
1059525,8548.05
1061142,258.0996
1062062,331.816
1062960,7586.937
1063228,69.61722
1063231,933.9877
1063962,1302.3231
1064118,348.75485
1064536,9883.443
1064582,46.54477
1064629,2555.897
1065208,918.21063
1065882,2698.1543
1066183,221.57623
1066242,7187.3286
1066489,92.13527
1067071,34.730984
1067723,330.85065
1068073,7788.168
1068313,52.692913
1068829,7014.6846
1068923,156.66348
1069604,271.36398
1070783,7035.764
1073382,6640.044
1073575,10659.477
1076236,7788.7837
1077026,7283.48
1079625,7232.224
1081059,297.51987
1082037,3645.9802
1082816,169.91847
1082977,8217.293
1083002,6683.1216
1083525,183.37407
1084234,11.086643
1084394,7790.386
1084965,20.932589
1086995,7559.5527
1091986,7487.178
1093361,11436.257
1095071,7307.086
1097352,7587.0156
1098584,227.14871
1099487,295.57697
1100052,59.76031
1100830,225.97849
1101641,211.55379
1102454,131.07678
1103300,271.62323
1104317,1215.8978
1104978,5198.643
1105135,7207.5933
1105694,356.44516
1106443,81.53548
1106527,8687.744
1107099,6917.3135
1107340,22.504272
1110685,76.74563
1111240,8037.279
1111822,32.555367
1112391,452.55948
1113323,5516.3345
1114087,279.5319
1114807,533.7744
1115828,25.910303
1116620,8.508821
1117324,91.98234
1118033,63.86992
1118256,190.04596
1118341,9221.57
1119019,42.235157
1119073,547.59534
1119833,756.11414
1120593,912.7944
1121295,3842.9312
1122052,8920.886
1122148,600.3665
1122319,537.1475
1123053,9102.036
1123263,242.36064
1123879,187.68462
1123987,1122.5544
1124533,966.0833
1124886,49.217525
1125186,471.6326
1125408,1556.4015
1125647,6709.736
1125857,115.68181
1126206,9.60743
1126229,10620.9
1126933,16.6491
1127542,297.37204
1127633,7023.017
1129585,6995.142
1129604,106.64749
1130569,303.87155
1131219,175.50813
1132082,925.92456
1132913,245.13069
1133739,689.64325
1135885,7671.319
1136098,8334.065
1138389,7525.3286
1138435,6880.3833
1142919,69.25386
1143830,265.2398
1144105,8115.0327
1144238,7032.0317
1144783,68.92216
1144822,7059.9453
1145451,64.881004
1146125,1368.1786
1146469,7634.8486
1146779,351.4649
1147527,89.443726
1149010,7363.6763
1151469,7950.264
1151852,6798.135
1155110,12378.058
1155408,637.8789
1155871,8579.303
1156559,1307.4655
1156742,7990.57
1157102,18.797148
1157415,6901.2954
1157923,717.18774
1158068,6656.59
1158653,1791.4685
1159024,6769.718
1159628,51.441418
1160268,6698.1885
1162526,1550.2003
1163205,7326.11
1163475,664.15576
1164133,1026.5782
1164526,9354.044
1164677,7179.953
1164800,186.42725
1164818,8243.767
1165401,1413.6051
1165550,64.159134
1166353,494.25027
1166385,98.56581
1166976,1838.3921
1167679,112.383316
1168354,1523.5406
1169200,1318.4081
1175528,8368.596
1176704,7937.443
1176836,7240.6875
1179760,6973.2856
1181060,126.59416
1182009,4584.638
1182666,21.305944
1183437,387.44165
1184080,2659.377
1184963,555.09467
1187486,32.35123
1188125,6879.3613
1188440,398.7426
1189147,62.409176
1189889,1000.6615
1190236,206.00703
1190674,21.95385
1191201,193.57744
1191445,700.3527
1191576,7351.3
1191821,48.533073
1192021,4870.6875
1192387,7569.7495
1192399,221.44395
1192592,180.83873
1193012,99.35917
1193329,1639.1165
1193807,939.8827
1193823,7094.3174
1194165,1095.0857
1194595,101.63072
1195423,9195.485
1200275,6800.965
1201586,6870.4517
1202041,6977.0317
1202460,7338.121
1203216,9252.454
1206417,10353.221
1207591,435.91656
1208617,72.42734
1208727,7747.7095
1208858,10738.583
1209300,1460.185
1210047,171.55663
1210759,1035.6923
1210843,8808.824
1211487,98.40969
1211737,6630.0996
1212948,1.84211
1213919,1276.2039
1214000,97.84982
1214640,161.59128
1214989,687.99774
1215045,6670.0034
1215546,325.05847
1215688,203.45024
1216281,17.138699
1216411,1828.6226
1217098,296.63004
1217199,362.06787
1217685,307.69382
1218030,92.74441
1218588,1312.4795
1218895,7840.997
1219191,674.5236
1219567,6631.451
1219989,592.80634
1220743,297.338
1221583,2326.801
1224334,7416.8374
1225459,7827.2217
1225718,51.87087
1226106,9250.082
1226208,7931.0176
1226821,1156.7388
1227357,1056.3733
1228158,339.7532
1228518,61.452404
1228977,405.1439
1229381,1149.919
1229614,3392.1143
1230090,306.19202
1230895,290.00082
1231180,7523.216
1231587,87.64597
1232344,89.10525
1233880,1224.961
1234432,11885.211
1234667,97.46617
1234966,603.6444
1235015,6875.478
1235646,247.78844
1235661,224.43884
1236546,1940.8428
1236640,2577.8787
1237360,647.8811
1237426,317.8541
1238236,759.8458
1238309,93.4327
1238524,6929.173
1238627,7486.0654
1239123,51.9643
1239776,246.8673
1240928,411.99875
1240981,7116.134
1241740,141.55568
1242575,269.10114
1243380,665.77747
1243556,7373.3843
1244140,880.3292
1245821,6909.358
1246172,29.412823
1246973,66.674866
1247103,554.69763
1247726,2361.231
1247788,33.10959
1247946,8.527702
1248227,7560.489
1248567,807.092
1248614,95.87828
1249062,221.7884
1249392,1119.197
1249410,2417.9377
1249754,137.24084
1250253,1828.4435
1250591,188.53596
1251071,11007.341
1251249,6733.2583
1251439,3215.2522
1252198,43.25983
1253972,6718.317
1254243,648.75256
1254788,7527.7544
1255309,656.62646
1255992,16.50615
1256768,7346.904
1257432,6958.6914
1257686,22.186577
1258426,768.4542
1262919,6781.2
1264647,6659.7944
1264979,584.2776
1265537,389.62024
1266077,763.5873
1266102,9239.32
1266166,10023.302
1266629,123.3454
1266796,9.221902
1267320,371.11328
1267695,924.28156
1267750,7832.762
1268196,361.5203
1268450,120.35892
1269006,661.69025
1269270,333.8359
1269735,541.64014
1270542,7589.2505
1270850,6641.2593
1272642,7451.91
1274825,7125.3545
1275211,7435.397
1275548,63.08192
1276617,1631.2806
1277311,132.45674
1278116,61.12477
1278995,1776.6915
1279748,388.14764
1282499,6664.906
1285128,7189.5967
1285403,8843.955
1285637,9895.909
1285945,9011.953
1289663,262.38922
1290695,42.652294
1291365,4.222845
1291956,535.70184
1292021,7002.2524
1292175,34.84851
1292915,382.53024
1292989,362.2727
1293184,30.99885
1293661,7.4805565
1293702,195.96086
1294176,301.7673
1294505,125.09291
1294891,7180.0215
1294968,201.01814
1295234,6172.999
1295660,1771.6781
1295886,7083.269
1295952,569.22546
1296349,549.523
1297042,7395.269
1297087,1361.317
1299498,6826.696
1300563,6762.817
1301770,7310.554
1303322,177.16821
1303685,7801.9883
1304400,3332.5544
1305078,229.07652
1305750,157.85536
1306161,8819.765
1306518,157.38647
1307415,15.082377
1307553,6835.8086
1310471,7141.1978
1312079,121.75169
1313327,7547.6074
1313384,1.1355324
1313955,485.9522
1314251,7410.868
1314578,1354.6636
1314651,7343.1323
1315450,40.69968
1316135,60.273506
1316853,661.6848
1317918,2889.241
1318555,19.316542
1319546,28.915022
1320231,6701.014
1320289,718.12317
1321090,199.35577
1321409,343.24493
1321780,6859.0674
1322467,122.059814
1323100,7424.5503
1323170,4417.4014
1324076,34.97005
1324955,109.4688
1325844,17.803936
1326045,308.48276
1326920,576.25195
1327537,148.16956
1328300,6899.8164
1328312,2495.4326
1328523,6791.42
1328939,9615.7
1328967,6913.266
1329027,47.2313
1329841,221.24217
1330619,8333.789
1331470,9238.135
1332612,7345.4556
1334384,11268.431
1334453,7133.0854
1336437,10459.045
1337145,7539.7856
1340541,327.09567
1341421,12913.393
1341525,180.17464
1342211,243.19138
1342967,0.62571
1343504,9330.155
1343678,1538.6752
1344576,827.69226
1345911,7654.5464
1346902,94.04617
1347911,113.910126
1348562,123.76186
1349396,239.6921
1350057,841.05963
1350841,139.3641
1351386,609.82306
1352441,857.2903
1353170,2116.4644
1353922,228.02037
1354168,568.6081
1354574,1505.9607
1354757,2496.6377
1355381,924.9501
1355670,1847.9656
1355695,7522.137
1355899,119.46184
1356141,395.62317
1356219,94.55861
1356787,1082.9689
1356935,141.15265
1356948,77.229866
1357598,571.0558
1357658,2053.952
1357690,245.10141
1358333,13.60296
1358489,54.64308
1358516,110.15811
1358586,7298.289
1359047,119.55872
1359103,1690.0613
1359629,283.2532
1359930,59.178074
1360714,1081.4332
1361355,3256.7476
1362217,128.51115
1362518,2276.2227
1362944,420.39734
1363647,2362.1787
1363770,7444.0146
1363815,210.35547
1364381,25.728552
